account_id,company_name,industry,company_size,employee_count,annual_revenue,country,state,city,account_status,account_owner,customer_since,last_activity
ACC000192,White Group,Healthcare,Startup,35,2211323.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2022-03-18,2023-08-31
ACC000193,Randall Ltd,Retail,Mid Market,518,108561537.0,India,Andhra Pradesh,Hyderabad,Inactive,Sarah Johnson,2024-10-29,2025-05-09
ACC000194,"Lee, Jackson and Thompson",Energy,Small Business,83,46727161.0,Singapore,Singapore,Singapore,Active,Arjun Verma,02-06-2022,2022-06-19
ACC000195,"Schmitt, Bishop and Contreras",Energy,Small Business,79,-23766612.0,USA,Florida,Austin,Active,John Miller,2022-06-13,2025-06-25
ACC000196,Mitchell-Salazar,Healthcare,Startup,34,804975.0,India,Delhi,Bengaluru,Active,John Miller,2023-12-10,2024-04-04
ACC000197,"Flores, Burns and Ferguson",Energy,Small Business,100,10798158.0,Singapore,Singapore,Singapore,Active,John Miller,2025-06-13,2026-07-04
ACC000198,Howard-Andersen,E-Commerce,Startup,17,1834622.0,Canada,Ontario,Toronto,Active,Sarah Johnson,2023-08-17,2024-09-23
ACC000199,"Weaver, Vance and Mcdaniel",Energy,Small Business,100,47416330.0,UK,Scotland,London,Inactive,Rahul Sharma,2023-02-15,2024-08-29
ACC000200,Salazar and Sons,Finance,Mid Market,723,424675777.0,India,Andhra Pradesh,Delhi,Active,Priya Singh,2022-01-27,2023-02-19
ACC000201,Jones-Leon,Retail,Startup,32,4000215.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2021-08-21,2023-04-22
ACC000202,"Smith, Berger and Clark",Retail,Small Business,175,18668198.0,UK,England,London,Active,Meera Nair,2024-06-07,2024-08-20
ACC000203,Burke Ltd,Logistics,Enterprise,9319,,India,Tamil Nadu,Kochi,Active,Arjun Verma,2022-12-12,2023-11-07
ACC000204,Potts-Ayala,Logistics,Small Business,167,35245546.0,USA,California,New York,Active,David Wilson,2022-08-04,2024-09-28
ACC000205,Ford-Ramirez,IT Services,Mid Market,805,452171140.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2024-04-19,2024-08-31
ACC000206,"Dean, White and Kelly",Retail,Enterprise,2307,7418360561.0,Singapore,Singapore,Singapore,Inactive,Meera Nair,2021-07-30,2025-05-02
ACC000207,Myers-Cruz,Education,Small Business,215,7809079.0,Germany,Bavaria,Munich,Active,Rahul Sharma,2025-01-26,2026-01-24
ACC000208,"Walters, Allen and Campbell",Telecommunications,Small Business,105,28133533.0,Canada,Ontario,Toronto,Active,John Miller,2024-01-08,2025-06-24
ACC000209,"Peters, Smith and Fisher",Energy,Enterprise,4974,5247473730.0,Canada,British Columbia,Vancouver,Active,David Wilson,2023-10-19,2023-11-12
ACC000210,Adams-Edwards,Energy,Mid Market,344,68648873.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2025-07-02,2025-08-07
ACC000211,"Smith, Jones and Arnold",Finance,Enterprise,8356,9788188485.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2023-11-19,2026-06-29
ACC000212,Burgess-Edwards,Energy,Small Business,103,5415589.0,India,Tamil Nadu,Mumbai,Active,Arjun Verma,2024-11-23,2025-01-31
ACC000213,"Kennedy, Brown and Woodard",Logistics,Mid Market,906,189418698.0,India,Karnataka,Hyderabad,Active,Priya Singh,2023-12-24,2025-01-21
ACC000214,Davidson-White,E-Commerce,Mid Market,609,426860386.0,UK,England,London,Active,Meera Nair,2025-05-08,2026-04-04
ACC000215,"Blevins, Ramirez and Gould",Manufacturing,Mid Market,783,316654724.0,USA,New York,Austin,Active,Sarah Johnson,2025-01-29,2025-04-27
ACC000216,Poole Inc,IT Services,Startup,35,3365578.0,Germany,Bavaria,Berlin,Active,Meera Nair,2024-07-16,2024-09-21
ACC000217,Payne Group,Manufacturing,Enterprise,9136,4743903897.0,USA,Florida,Austin,Active,Rahul Sharma,2024-08-28,2025-06-17
ACC000218,Chapman-Simmons,Energy,Enterprise,6664,6331372000.0,Canada,British Columbia,Toronto,Active,Meera Nair,2021-09-21,2025-12-27
ACC000219,Pittman Group,Healthcare,Startup,48,3649901.0,Singapore,Singapore,Singapore,Inactive,David Wilson,02-05-2025,2025-07-16
ACC000220,Johnson-Perez,Education,Small Business,154,42694678.0,UK,England,Edinburgh,Active,David Wilson,2023-07-05,2025-06-12
ACC000221,Wilson-Houston,Education,Small Business,169,43404893.0,Germany,,Berlin,Active,Meera Nair,2022-05-28,2026-02-20
ACC000222,"Knox, Hughes and Stone",Manufacturing,Enterprise,9214,9334134428.0,Canada,British Columbia,Vancouver,Inactive,David Wilson,2024-12-17,2026-04-27
ACC000223,Marquez-Shelton,Education,Small Business,114,5926640.0,UK,England,London,Inactive,Arjun Verma,2024-10-03,2025-03-07
ACC000224,"Patrick, Weber and Gallagher",Manufacturing,Small Business,98,20668920.0,UK,England,Edinburgh,Active,Priya Singh,2023-07-19,2026-04-14
ACC000225,Larson-Johnson,Retail,Small Business,160,39673169.0,Germany,Berlin,Munich,Active,Priya Singh,2022-11-05,2026-01-08
ACC000226,"Floyd, Henderson and Serrano",Retail,Small Business,231,15508142.0,U.S.A.,England,London,Active,Sneha Reddy,2023-08-19,2025-03-29
ACC000227,"Morales, Smith and Combs",Education,Enterprise,6892,9392271345.0,Germany,Berlin,Munich,Active,Priya Singh,2021-08-15,2023-07-08
ACC000228,"Graham, Bowen and Mendez",Energy,Mid Market,939,53754228.0,India,Maharashtra,Bengaluru,Active,Rahul Sharma,2022-06-12,2025-03-13
ACC000229,Odom-Byrd,Telecommunications,Mid Market,615,185233191.0,India,Telangana,Kochi,Inactive,Priya Singh,2025-05-29,2025-08-16
ACC000230,Flowers LLC,Retail,Mid Market,743,254448797.0,India,Telangana,Delhi,Active,Rahul Sharma,2022-02-27,2022-03-30
ACC000231,"Atkins, Jones and Yoder",Education,Enterprise,3115,4858645698.0,India,Andhra Pradesh,Kochi,Active,Meera Nair,2021-07-16,2024-05-24
ACC000232,Carson Ltd,Telecommunications,Small Business,91,7347743.0,India,Tamil Nadu,Kochi,Active,Meera Nair,2022-10-18,2026-02-04
ACC000233,Williams and Sons,Manufacturing,Small Business,245,14907930.0,India,Delhi,Chennai,Active,John Miller,2022-02-11,2025-07-23
ACC000234,"Myers, Jones and Raymond",Telecommunications,Mid Market,934,325789002.0,UK,Scotland,Edinburgh,Active,Sarah Johnson,2022-01-12,2026-02-04
ACC000235,"Cabrera, Moore and Guzman",Healthcare,Small Business,219,27141662.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-07-07,2026-02-10
ACC000236,"Ward, Wilson and Anderson",Energy,Startup,26,1658731.0,Germany,Bavaria,Munich,Active,Rahul Sharma,2024-12-26,2025-09-30
ACC000237,Owens-Skinner,Education,Mid Market,606,234634473.0,UK,England,London,Inactive,Rahul Sharma,2024-05-02,2024-12-05
ACC000238,Keller PLC,Healthcare,Small Business,105,26846946.0,UK,England,Edinburgh,Active,David Wilson,2022-09-05,2025-04-23
ACC000239,"Bryant, Nichols and Smith",E-Commerce,Startup,47,2944281.0,Canada,British Columbia,Toronto,Active,John Miller,2024-02-02,2026-05-12
ACC000240,Neal-Lynn,Healthcare,Mid Market,939,59315714.0,Germany,,Berlin,Inactive,David Wilson,2025-01-15,2025-05-13
ACC000241,Brown-Collins,E-Commerce,Enterprise,1511,1188447771.0,USA,New York,San Francisco,Active,John Miller,2024-11-15,2025-11-10
ACC000242,"Kelly, Watts and Anderson",E-Commerce,Startup,44,3680542.0,Canada,Ontario,Toronto,Active,Priya Singh,2021-12-03,2023-08-22
ACC000243,Ward-Johnson,Logistics,Mid Market,277,81023212.0,Germany,Berlin,Munich,Active,Arjun Verma,2023-05-18,2023-11-19
ACC000244,"Petty, Shaw and Miranda",Finance,Small Business,149,19825153.0,US,England,London,Active,Rahul Sharma,2021-09-21,2021-11-06
ACC000245,Hansen and Sons,Retail,Small Business,186,37631337.0,India,Maharashtra,Hyderabad,Active,Priya Singh,2022-08-15,2024-10-15
ACC000246,Wilson and Sons,Retail,Small Business,157,32217015.0,Singapore,Singapore,Singapore,Active,Priya Singh,2024-12-11,2025-10-14
ACC000247,Miller-Mclean,E-Commerce,Enterprise,8572,9464089236.0,Canada,British Columbia,Toronto,Active,Rahul Sharma,2023-03-25,2023-08-11
ACC000248,"Clark, Miller and Spencer",Finance,Small Business,157,24807344.0,USA,Florida,Austin,Active,John Miller,2022-05-25,2024-03-17
ACC000249,"Herman, Franklin and Craig",Retail,Mid Market,345,94006850.0,Singapore,Singapore,Singapore,Active,John Miller,2024-10-05,2025-07-01
ACC000250,Diaz PLC,Finance,Small Business,120,26129877.0,India,Andhra Pradesh,Bengaluru,Active,David Wilson,2024-02-03,2025-03-24
ACC000251,Bailey-Ford,Retail,Mid Market,739,466236001.0,India,Kerala,Delhi,Active,Priya Singh,2025-04-05,2025-05-14
ACC000252,"Perez, Price and Mccoy",Finance,Small Business,178,20501487.0,Singapore,Singapore,Singapore,Active,Meera Nair,02-26-2024,2024-10-20
ACC000253,"Austin, Ortiz and Rios",Retail,Startup,22,4695194.0,Singapore,Singapore,Singapore,Active,Priya Singh,2021-11-23,2022-09-24
ACC000254,Galloway-Morris,Retail,Small Business,248,25023151.0,India,Kerala,Delhi,Active,Rahul Sharma,2024-12-04,2025-02-02
ACC000255,Anderson-Perkins,Logistics,Enterprise,8463,6094449451.0,USA,Texas,San Francisco,Active,Meera Nair,2025-04-12,2026-05-30
ACC000256,Silva and Sons,Education,Mid Market,490,105080360.0,India,Tamil Nadu,Kochi,Active,John Miller,2025-02-25,2026-06-17
ACC000257,"Morton, Simpson and Guerra",Retail,Startup,19,3860435.0,Singapore,Singapore,Singapore,Active,John Miller,2024-12-21,2025-12-28
ACC000258,"Moses, Palmer and Smith",Education,Small Business,189,39985183.0,India,Karnataka,Kochi,Inactive,Sarah Johnson,2024-09-05,2025-01-19
ACC000259,Walton-Bond,Telecommunications,Enterprise,8370,2428840229.0,UK,England,Edinburgh,Active,David Wilson,Jan 10 2023,2024-06-06
ACC000260,Jackson-Patterson,Energy,Mid Market,318,428956562.0,USA,New York,Austin,Active,Meera Nair,2025-01-21,2026-06-18
ACC000261,Stone-Cross,Finance,Mid Market,633,105150914.0,USA,California,Miami,Active,Arjun Verma,12/10/2021,2022-11-13
ACC000262,White-Harris,Finance,Small Business,96,41911639.0,India,Karnataka,Hyderabad,Active,Meera Nair,2023-04-15,2024-12-01
ACC000263,"Bush, George and Becker",Healthcare,Small Business,206,23315851.0,USA,Texas,New York,Active,Meera Nair,2023-10-29,2025-04-27
ACC000264,Franklin Group,Education,Small Business,177,31165477.0,Singapore,Singapore,Singapore,Active,David Wilson,2024-12-28,2026-01-21
ACC000265,Hall LLC,Retail,Startup,31,1513382.0,UK,England,London,Active,John Miller,2023-07-13,2025-07-11
ACC000266,Miranda LLC,Energy,Enterprise,5539,791429723.0,USA,California,San Francisco,Active,John Miller,2022-04-17,2025-11-23
ACC000267,Reyes and Sons,Telecommunications,Enterprise,7329,4271173340.0,India,Delhi,Kochi,Active,Sneha Reddy,Jun 15 2025,2025-10-09
ACC000268,Mayer-Daniels,IT Services,Small Business,218,9618175.0,India,Karnataka,Delhi,Inactive,David Wilson,2022-02-05,2022-02-25
ACC000269,"Orozco, Thomas and Robinson",Telecommunications,Startup,11,4981485.0,Singapore,Singapore,Singapore,Inactive,Arjun Verma,2022-02-05,2025-04-28
ACC000270,"Johnson, Johnson and Ellison",Logistics,Startup,21,3304309.0,Singapore,Singapore,Singapore,Active,Priya Singh,2025-04-29,2025-11-06
ACC000271,Walters Ltd,Logistics,Startup,27,1351805.0,Germany,Bavaria,Munich,Active,Rahul Sharma,2023-01-07,2023-11-23
ACC000272,Bradley Inc,Healthcare,Enterprise,8224,2376672414.0,Singapore,Singapore,Singapore,Active,Priya Singh,2024-09-14,2025-02-26
ACC000273,"Padilla, Salazar and Gilbert",Finance,Startup,28,,Germany,Bavaria,Munich,Inactive,David Wilson,2022-11-28,2024-08-31
ACC000274,Young and Sons,E-Commerce,Mid Market,722,329819960.0,UK,Scotland,London,Active,Sneha Reddy,2024-01-22,2026-03-16
ACC000275,Jones Ltd,Retail,Mid Market,699,157172994.0,Germany,Bavaria,Berlin,Active,Priya Singh,2022-01-11,2023-03-13
ACC000276,Smith and Sons,Finance,Small Business,129,12570355.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-01-18,2024-04-26
ACC000277,"Williams, Fox and Wheeler",Finance,Small Business,220,33105057.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2021-08-19,2024-01-11
ACC000278,Perez-Allen,Telecommunications,Startup,42,691245.0,India,Kerala,Vijayawada,Active,Meera Nair,2024-08-10,2026-05-03
ACC000279,Nichols Inc,E-Commerce,Small Business,198,49852016.0,UK,Scotland,Edinburgh,Active,Arjun Verma,2022-10-17,2024-10-19
ACC000280,"Smith, Ford and Gilbert",E-Commerce,Enterprise,5592,7717834021.0,Germany,Bavaria,Munich,Active,David Wilson,2025-05-05,2025-10-23
ACC000281,"Velez, Parker and Norris",Logistics,Small Business,79,20288514.0,Singapore,Singapore,Singapore,Active,Meera Nair,2023-11-15,2024-07-23
ACC000282,Davis-Owens,Manufacturing,Enterprise,7195,9589158182.0,U.S.A.,Kerala,Chennai,Active,Sarah Johnson,2023-05-23,2025-12-13
ACC000283,Stuart PLC,Retail,Small Business,167,12212549.0,UK,Scotland,London,Active,Sarah Johnson,2025-01-15,2025-12-07
ACC000284,Fitzgerald-Johnson,Energy,Startup,36,1488365.0,Singapore,Singapore,Singapore,Inactive,Arjun Verma,2023-12-31,2024-06-08
ACC000285,Jordan Inc,Manufacturing,Mid Market,850,184695538.0,USA,New York,New York,Active,Sneha Reddy,2025-02-15,2026-02-11
ACC000286,Hart-Marsh,Retail,Mid Market,574,118834774.0,U.S.A.,California,New York,Active,Priya Singh,2023-01-15,2026-04-29
ACC000287,Hobbs-Neal,Manufacturing,Mid Market,575,348936287.0,UK,Scotland,Edinburgh,Active,Sarah Johnson,2023-06-18,2025-03-03
ACC000288,"Randall, Wilson and Smith",Energy,Small Business,191,47275538.0,Germany,Berlin,Munich,Active,Rahul Sharma,2024-10-30,2025-06-15
ACC000289,Poole-Rodriguez,Finance,Small Business,146,13856364.0,Canada,Ontario,Vancouver,Active,Sarah Johnson,2023-10-12,2026-04-29
ACC000290,"Thompson, Baker and Branch",Energy,Startup,20,2985413.0,India,Andhra Pradesh,Bengaluru,Inactive,Sneha Reddy,2025-04-15,2026-04-14
ACC000291,"Hanson, Barker and Flores",Retail,Startup,45,4867548.0,USA,Texas,Austin,Active,Meera Nair,2021-11-22,2026-02-02
ACC000292,"Fowler, Smith and Wright",Education,Mid Market,448,487332999.0,UK,Scotland,Edinburgh,Active,John Miller,2023-07-13,2026-04-09
ACC000293,Bishop and Sons,Healthcare,Startup,45,2923514.0,Singapore,Singapore,Singapore,Active,Priya Singh,2024-02-05,2024-07-06
ACC000294,Simmons-Hill,E-Commerce,Small Business,103,21971904.0,Canada,Ontario,Toronto,Active,Priya Singh,2021-08-14,2026-06-25
ACC000295,"Malone, Garcia and Bush",IT Services,Startup,22,2662488.0,Singapore,Singapore,Singapore,Active,David Wilson,2022-06-07,2025-09-25
ACC000296,"Potter, Mcbride and Martin",Finance,Small Business,218,25493039.0,USA,California,New York,Active,John Miller,2025-02-20,2025-12-31
ACC000297,Wheeler-Scott,Manufacturing,Small Business,66,17721130.0,UK,England,London,Active,Rahul Sharma,2024-03-02,2025-02-27
ACC000298,"Larson, Hanson and Ingram",IT Services,Small Business,235,22267354.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2025-04-23,2025-09-09
ACC000299,Young Ltd,Telecommunications,Mid Market,867,223722682.0,UK,England,London,Active,John Miller,2023-11-28,2025-06-18
ACC000300,"Bryant, Kim and Garcia",IT Services,Small Business,144,32217376.0,UK,England,Edinburgh,Active,David Wilson,2023-11-05,2025-05-13
ACC000301,"Smith, Robinson and Powell",Energy,Small Business,235,24235216.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2023-01-11,2025-02-07
ACC000302,"Mccullough, Singleton and Brown",Retail,Small Business,139,13611035.0,Germany,Bavaria,Berlin,Active,Priya Singh,2023-04-09,2026-03-25
ACC000303,"Martinez, Ryan and Dunn",Healthcare,Mid Market,784,-346120392.0,India,Kerala,Vijayawada,Active,Arjun Verma,2024-10-28,2026-05-28
ACC000304,Gonzalez Inc,Logistics,Enterprise,7440,2323535552.0,USA,Texas,Austin,Active,Sarah Johnson,2024-06-14,2025-07-06
ACC000305,Nolan LLC,Logistics,Small Business,68,45270245.0,India,Maharashtra,Bengaluru,Active,Priya Singh,2024-10-06,2024-12-17
ACC000306,"Collins, Valdez and Jackson",Energy,Small Business,68,13770806.0,Singapore,Singapore,Singapore,Active,Rahul Sharma,2024-01-05,2024-05-12
ACC000307,Boyer-Cooper,IT Services,Mid Market,579,338963178.0,USA,Singapore,Singapore,Active,Sarah Johnson,2023-03-21,2023-09-19
ACC000308,Patterson-Brooks,Education,Mid Market,345,165581915.0,Canada,Ontario,Toronto,Inactive,Arjun Verma,2025-06-22,2026-03-29
ACC000309,"Johnson, Adams and Brown",Finance,Mid Market,374,210699556.0,Germany,Bavaria,Berlin,Active,Sneha Reddy,2022-05-10,2025-12-27
ACC000310,Hopkins and Sons,Healthcare,Small Business,204,17602809.0,UK,England,Edinburgh,Active,Arjun Verma,2024-07-06,2025-09-18
ACC000311,Figueroa Inc,Finance,Startup,49,1101238.0,USA,California,Miami,Active,Priya Singh,2023-03-31,2024-01-26
ACC000312,Smith PLC,Manufacturing,Startup,46,3792845.0,USA,Texas,San Francisco,Active,Meera Nair,2021-07-07,2021-10-14
ACC000313,"Rogers, Arias and Herrera",Telecommunications,Small Business,202,,Germany,Berlin,Berlin,Active,Rahul Sharma,2023-04-27,2026-05-08
ACC000314,West LLC,Telecommunications,Small Business,93,49505030.0,UK,Scotland,Edinburgh,Active,Sneha Reddy,2022-02-18,2026-06-23
ACC000315,"Jackson, Chang and Williams",Education,Mid Market,365,99940628.0,UK,Scotland,London,Active,Priya Singh,2021-12-16,2026-05-11
ACC000316,Bernard-Roberts,Logistics,Mid Market,898,205368709.0,Singapore,Singapore,Singapore,Inactive,John Miller,2024-10-28,2025-09-12
ACC000317,Ramos LLC,Education,Startup,10,2297802.0,United States,Kerala,Hyderabad,Active,Priya Singh,2022-10-31,2024-11-30
ACC000318,Bell and Sons,Telecommunications,Startup,18,4861659.0,Singapore,Singapore,Singapore,Active,Priya Singh,2023-09-22,2025-03-31
ACC000319,Sanchez-Berry,Retail,Startup,45,1147125.0,Canada,,Toronto,Active,Priya Singh,2024-04-28,2025-04-29
ACC000320,Richardson-Skinner,Healthcare,Startup,49,3818194.0,India,Tamil Nadu,Mumbai,Active,Sarah Johnson,2022-12-10,2025-03-29
ACC000321,"Mack, Daniels and Miller",Telecommunications,Mid Market,538,497432515.0,USA,Texas,San Francisco,Active,David Wilson,Feb 13 2024,2024-10-19
ACC000322,Collins-Bailey,Energy,Small Business,197,28018553.0,UK,Scotland,London,Active,Arjun Verma,2022-10-05,2024-10-12
ACC000323,Sanchez-Horton,Healthcare,Startup,37,3586100.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2023-07-15,2024-01-23
ACC000324,"Gibson, Henderson and Pitts",Logistics,Enterprise,9219,1940332939.0,Canada,Ontario,Vancouver,Inactive,John Miller,07/05/2025,2025-08-04
ACC000325,"Taylor, Johnson and Murphy",Telecommunications,Small Business,127,-47446620.0,India,Karnataka,Kochi,Inactive,Meera Nair,2023-05-14,2024-04-13
ACC000326,"Cooper, Estrada and Martinez",Telecommunications,Enterprise,7522,6666084486.0,USA,Florida,San Francisco,Active,Priya Singh,2024-11-01,2026-06-08
ACC000327,"Monroe, Wood and Alvarez",Finance,Startup,42,2404727.0,Germany,Berlin,Munich,Active,Sneha Reddy,2022-09-09,2023-08-25
ACC000328,Lee-Berry,E-Commerce,Startup,37,4191203.0,Germany,Berlin,Munich,Active,Meera Nair,2022-10-19,2023-09-01
ACC000329,Little-Banks,Logistics,Mid Market,998,115133723.0,USA,Texas,San Francisco,Active,Sneha Reddy,02-17-2024,2024-02-18
ACC000330,Nguyen PLC,Manufacturing,Startup,17,4591566.0,United States,New York,New York,Active,Arjun Verma,2022-01-09,2025-09-08
ACC000331,"Hanna, Sherman and Costa",Telecommunications,Small Business,79,18072093.0,Canada,British Columbia,Vancouver,Active,Meera Nair,2023-12-17,2025-09-30
ACC000332,Harris-Morris,Telecommunications,Small Business,230,45339326.0,USA,New York,San Francisco,Active,Meera Nair,2022-09-09,2025-04-04
ACC000333,Logan and Sons,Retail,Small Business,201,49925472.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2022-08-07,2022-10-12
ACC000334,Butler-Maynard,Retail,Small Business,173,34598947.0,USA,Florida,New York,Active,David Wilson,2022-07-15,2023-08-24
ACC000335,"Davis, Thornton and Booth",Logistics,Mid Market,569,321559567.0,India,Telangana,Mumbai,Active,John Miller,2024-07-28,2026-02-03
ACC000336,Hurst PLC,Energy,Small Business,244,47338402.0,Canada,,Vancouver,Active,Priya Singh,2023-11-21,2024-05-17
ACC000337,"George, James and Baker",Energy,Mid Market,276,485120450.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2023-12-05,2024-09-24
ACC000338,Chambers Group,Retail,Mid Market,792,139220648.0,Germany,Berlin,Munich,Active,David Wilson,2023-06-03,2026-02-23
ACC000339,"Ruiz, Smith and Wilson",Telecommunications,Mid Market,260,91078440.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2021-10-05,2026-02-15
ACC000340,Dean LLC,Finance,Mid Market,658,468114456.0,Canada,Ontario,Vancouver,Active,John Miller,2023-09-21,2025-09-19
ACC000341,Reed-Knight,IT Services,Mid Market,484,482824752.0,India,Delhi,Mumbai,Active,Arjun Verma,2023-11-15,2025-09-22
ACC000342,Carlson LLC,Energy,Startup,48,2513015.0,USA,Florida,San Francisco,Inactive,Sneha Reddy,2025-03-22,2026-03-17
